dish_id,dish_name,calories_per_100g,protein_per_100g,fat_per_100g,carbs_per_100g,source,confidence_score,normalized_name,average_serving_size
896,Lemon tart,303.35,6.12,17.45,30.68,indb,0.9,lemon tart,100.0
897,Orange cream tart,197.16,2.58,8.72,27.43,indb,0.9,orange cream tart,12.5
898,Pineapple tart,195.4,2.29,8.21,28.62,indb,0.9,pineapple tart,50.0
899,Cheese and mushroom tart,246.1,5.51,15.28,21.43,indb,0.9,cheese and mushroom tart,150.0
900,Cottage cheese pie,238.98,7.45,13.83,20.66,indb,0.9,cottage cheese pie,12.5
901,Minced meat pie,221.55,7.38,13.04,18.11,indb,0.9,minced meat pie,119.0
902,Apple cinnamon pie,258.73,3.35,12.21,33.68,indb,0.9,apple cinnamon pie,43.75
903,Lemon meringue pie,224.43,3.88,8.16,35.11,indb,0.9,lemon meringue pie,127.0
904,Chocolate meringue pie,214.76,4.98,9.17,28.8,indb,0.9,chocolate meringue pie,150.0
905,Jam tart,360.72,4.42,17.35,46.18,indb,0.9,jam tart,35.0
906,Bruschetta,42.97,1.2,2.81,4.02,other,0.6,bruschetta,43.0
907,Veg Sandwich,37.81,1.1,0.27,6.85,other,0.6,veg sandwich,150.0
908,Avocado Toast,40.95,0.76,2.86,4.0,other,0.6,avocado toast,50.0
909,Suji Veggie Pocket,116.32,3.68,2.63,17.37,other,0.6,suji veggie pocket,156.0
910,Wheat Roti,213.33,6.67,0.0,42.22,other,0.6,wheat roti,40.0
911,Chicken Wheat Wrap,75.39,5.36,3.47,4.42,other,0.6,chicken wheat wrap,230.0
912,Oats Wrap,46.44,2.07,0.92,7.82,other,0.6,oats wrap,50.0
913,Saute Bell Pepper,130.08,1.22,11.38,4.88,other,0.6,saute bell pepper,88.0
914,POORI,94.98,8.96,10.39,55.2,other,0.6,poori,44.0
915,Suji Idli,93.58,3.21,1.7,16.23,other,0.6,suji idli,50.0
916,CHICKEN BREAD ROLL,20.99,2.1,0.45,2.25,other,0.6,chicken bread roll,150.0
917,Missi Roti,46.71,1.74,1.21,6.98,other,0.6,missi roti,40.0
918,Aloo Toast,35.54,0.83,0.41,7.23,other,0.6,aloo toast,173.0
919,Wheat bran roti Roll,147.0,3.0,5.0,19.0,other,0.6,wheat bran roti roll,100.0
920,Wheat Palak Wrap,223.33,7.08,2.71,41.25,other,0.6,wheat palak wrap,168.0
921,Stuffed Jau Roti,41.3,0.81,2.76,3.25,other,0.6,stuffed jau roti,77.0
922,Whole wheat bread,371.43,10.2,11.56,57.14,other,0.6,whole wheat bread,43.0
923,Open Sandwich,37.24,0.95,2.08,4.35,other,0.6,open sandwich,150.0
924,Spinach masala,37.29,1.48,1.3,3.9,other,0.6,spinach masala,120.0
925,Chatpate Mushroom,59.11,2.43,2.02,4.86,other,0.6,chatpate mushroom,150.0
926,Mushroom Pepper Masala,48.13,1.87,1.17,5.61,other,0.6,mushroom pepper masala,100.0
927,Potato Mushroom Kebab,22.21,0.63,0.84,2.95,other,0.6,potato mushroom kebab,150.0
928,MUSHROOM SOUP,75.05,2.97,4.75,5.35,other,0.6,mushroom soup,244.0
929,Mushroom Capsicum Onion Vegetable,28.88,0.91,1.1,2.38,other,0.6,mushroom capsicum onion vegetable,100.0
930,Mushroom Do Pyaza,39.39,1.53,1.53,3.28,other,0.6,mushroom do pyaza,50.0
931,Mushroom masala,38.01,1.3,1.51,3.46,other,0.6,mushroom masala,200.0
932,Mushroom saute,42.11,1.58,1.58,3.95,other,0.6,mushroom saute,100.0
933,Chicken Shawarma,107.0,11.2,6.2,1.0,other,0.6,chicken shawarma,100.0
934,Stuffed Mushroom,23.24,1.62,0.0,3.24,other,0.6,stuffed mushroom,50.0
935,Methi Mushroom Vegetable,68.35,3.08,2.24,6.16,other,0.6,methi mushroom vegetable,50.0
936,Dry Matar Mushroom Vegetable,68.63,3.7,1.31,8.71,other,0.6,dry matar mushroom vegetable,250.0
937,Kala Channa Tikki,26.62,0.83,1.0,3.16,other,0.6,kala channa tikki,72.0
938,Oats Cheela,189.17,7.5,5.0,28.75,other,0.6,oats cheela,40.0
939,Stuffed Oats Bran wheat Roti,76.14,2.27,2.84,6.82,other,0.6,stuffed oats bran wheat roti,50.0
940,Wheat Porridge,100.35,3.11,0.69,19.72,other,0.6,wheat porridge,100.0
941,Oats Stuffed Roti,30.83,1.17,0.33,5.67,other,0.6,oats stuffed roti,60.0
942,JAWAR ROTI,139.38,4.38,0.62,28.12,other,0.6,jawar roti,40.0
943,Stuffed Wheat Bran Roti,178.38,4.73,4.05,29.73,other,0.6,stuffed wheat bran roti,40.0
944,Vermicelli,180.2,6.09,3.55,29.7,other,0.6,vermicelli,100.0
945,Jau Roti,228.67,8.0,3.33,40.67,other,0.6,jau roti,40.0
946,20% flaxseed flour 80% wheat flour Roti,114.71,4.12,7.65,7.65,other,0.6,20 flaxseed flour 80 wheat flour roti,100.0
947,Baba Ganoush with Pita Bread,89.75,3.11,2.17,14.29,other,0.6,baba ganoush with pita bread,154.0
948,Vermicelli Rolls,48.96,1.47,0.12,10.13,other,0.6,vermicelli rolls,150.0
949,Wheat Pasta,36.91,2.15,0.43,4.72,other,0.6,wheat pasta,113.4
950,BAJRA ROTI,132.0,4.33,1.67,24.0,other,0.6,bajra roti,40.0
951,OATS BREAD,95.05,2.97,3.96,12.38,other,0.6,oats bread,28.0
952,Besan Roti,21.69,0.72,0.0,4.34,other,0.6,besan roti,50.0
953,Oats bran roti atta),48.67,3.0,1.0,12.33,other,0.6,oats bran roti atta,50.0
954,Quinoa Flour Roti,134.5,5.0,1.5,24.5,other,0.6,quinoa flour roti,34.0
955,Ragi Roti,100.0,4.0,0.0,21.0,other,0.6,ragi roti,67.98
956,Dal peetha,59.16,2.23,1.24,9.65,other,0.6,dal peetha,200.0
957,Low Fat Dal Cheela,73.64,2.73,3.41,7.27,other,0.6,low fat dal cheela,33.33
958,Tawa Roti,190.1,6.93,0.99,38.61,other,0.6,tawa roti,50.0
959,Wheat Burger with Oats Tikki & Salad,40.34,0.34,0.85,7.35,other,0.6,wheat burger with oats tikki salad,450.0
960,Dal Wali Roti,236.94,11.71,1.8,37.84,other,0.6,dal wali roti,40.0
961,Soya Flour Roti,67.18,3.11,0.97,11.07,other,0.6,soya flour roti,50.0
962,Soya wheat Roti,295.03,18.01,8.7,36.65,other,0.6,soya wheat roti,40.0
963,Bran Roti,29.89,1.13,0.19,6.2,other,0.6,bran roti,30.0
964,Banana Bread,286.95,10.26,1.4,58.51,other,0.6,banana bread,60.0
965,Chicken Wheat Noodles,39.97,3.81,1.21,3.63,other,0.6,chicken wheat noodles,250.0
966,Plain Roti with Veggies,54.85,1.81,1.35,8.35,other,0.6,plain roti with veggies,250.0
967,Wheat Roti with Veggie Wrap,39.91,1.59,0.68,6.8,other,0.6,wheat roti with veggie wrap,200.0
968,Suji Dhokla,50.98,1.74,0.65,9.33,other,0.6,suji dhokla,58.0
969,Noodles Vegetable Sizzler,25.5,1.07,0.27,3.62,other,0.6,noodles vegetable sizzler,400.0
970,Avocado Sandwich,113.37,3.49,0.0,23.26,other,0.6,avocado sandwich,140.0
971,Cocktail Idli,173.03,2.25,12.36,10.11,other,0.6,cocktail idli,30.0
972,Suji wrap,28.75,1.12,0.5,4.83,other,0.6,suji wrap,156.0
973,French Fries,28.11,0.38,0.94,4.15,other,0.6,french fries,85.0
974,Rice Dosa,600.0,20.83,0.0,125.0,other,0.6,rice dosa,100.0
975,Low Fat Besan Cheela,20.38,1.03,0.44,2.79,other,0.6,low fat besan cheela,100.0
976,Ragi Flour Cheela,218.93,2.96,8.88,29.59,other,0.6,ragi flour cheela,33.33
977,Tea,40.55,1.54,2.31,3.41,other,0.6,tea,240.0
978,Spinach Salad,113.59,1.09,11.41,4.89,other,0.6,spinach salad,100.0
979,JAWAR STUFFED ROTI,109.62,0.0,9.62,3.85,other,0.6,jawar stuffed roti,40.0
980,Aam Ras,52.0,1.75,2.0,6.5,other,0.6,aam ras,150.0
981,Quinoa Cutlet,65.95,1.08,3.23,9.68,other,0.6,quinoa cutlet,100.0
982,Broccoli with mix bell pepper Vegetable,126.91,4.64,5.05,13.93,other,0.6,broccoli with mix bell pepper vegetable,100.0
983,Rice Flour Cheela,122.75,0.95,7.11,11.85,other,0.6,rice flour cheela,154.0
984,Oats Dalia,89.92,1.68,5.04,7.56,other,0.6,oats dalia,100.0
985,Vegetable Juice,70.53,3.16,0.0,13.68,other,0.6,vegetable juice,240.0
986,"Veg Shredded,Green Peas Mushroom Vegetable",32.35,1.17,0.99,4.13,other,0.6,veg shreddedgreen peas mushroom vegetable,150.0
987,Baingan Vegetable,80.35,2.6,1.73,11.27,other,0.6,baingan vegetable,100.0
988,Millets Cheela,85.98,1.11,5.9,7.38,other,0.6,millets cheela,64.0
989,Ragi Soup,42.36,0.74,1.47,6.26,other,0.6,ragi soup,100.0
990,Fish Salad 1,71.32,6.98,3.21,2.64,other,0.6,fish salad 1,100.0
991,Rice Flour Wrap with Chicken and Veggies,53.05,2.09,1.93,6.43,other,0.6,rice flour wrap with chicken and veggies,350.0
992,Dal Tikki,40.17,0.84,2.81,2.81,other,0.6,dal tikki,100.0
993,Quinoa Cheela,116.7,3.84,2.71,18.28,other,0.6,quinoa cheela,100.0
994,Boiled Aloo Chat,69.02,0.78,1.96,11.37,other,0.6,boiled aloo chat,150.0
995,Lettuce Avocado Salad,224.56,7.02,12.28,15.79,other,0.6,lettuce avocado salad,100.0
996,Cooked Arhar dal,65.25,2.13,2.84,7.45,other,0.6,cooked arhar dal,100.0
997,50% Barley Atta & 50% Oats Atta Roti,146.8,4.8,1.6,28.0,other,0.6,50 barley atta 50 oats atta roti,50.0
998,Chicken frittata,81.18,8.24,2.94,2.35,other,0.6,chicken frittata,240.0
999,Roasted Fish,41.41,5.05,2.02,1.01,other,0.6,roasted fish,170.0
1000,Masala Fish,82.01,5.76,5.04,4.32,other,0.6,masala fish,100.0
1001,Thai Salad with Coconut Lime Dressing,75.17,2.01,4.03,5.37,other,0.6,thai salad with coconut lime dressing,100.0
1002,Chicken Greek Salad,183.13,18.07,6.02,10.84,other,0.6,chicken greek salad,311.0
1003,Almond coriander soup,72.69,1.39,6.48,1.85,other,0.6,almond coriander soup,250.0
1004,MILLET CHEELA,92.97,0.78,3.12,11.72,other,0.6,millet cheela,100.0
1005,Lemon rice soup,236.63,6.93,2.97,41.58,other,0.6,lemon rice soup,240.0
1006,Rice flour laddu,108.52,1.97,3.61,17.05,other,0.6,rice flour laddu,50.0
1007,Thekua,23.58,0.52,0.52,3.89,other,0.6,thekua,10.0
1008,Oats milk,121.28,4.26,2.13,21.28,other,0.6,oats milk,240.0
1009,Cooked Foxtail Millets,100.0,0.0,0.0,0.0,other,0.6,cooked foxtail millets,174.0
1010,Cooked kuddo Millets,28.67,0.67,0.0,6.0,other,0.6,cooked kuddo millets,145.0
1011,Rice Noodles,35.76,0.61,1.82,3.64,other,0.6,rice noodles,176.0
1012,Oatmeal,63.99,1.37,4.61,3.07,other,0.6,oatmeal,40.0
1013,Saunf Ajwain Water,23.33,0.0,0.0,3.33,other,0.6,saunf ajwain water,250.0
1014,Kalimirch Chicken,272.54,16.27,17.76,3.88,other,0.6,kalimirch chicken,200.0
1015,Vegetable soup with Quinoa,40.93,1.12,1.12,5.98,other,0.6,vegetable soup with quinoa,250.0
1016,Salted Roasted Makhana,115.0,2.86,1.79,22.14,other,0.6,salted roasted makhana,30.0
1017,Chicken Do Pyaza,202.6,31.8,4.8,5.6,other,0.6,chicken do pyaza,170.0
1018,Chicken kebab,564.26,35.08,35.74,9.18,other,0.6,chicken kebab,150.0
1019,Kali Masoor Chat,35.78,2.03,0.16,6.41,other,0.6,kali masoor chat,200.0
1020,Chana Salad,46.52,2.81,0.9,7.08,other,0.6,chana salad,150.0
1021,Kala Chana Chat,70.49,3.5,0.78,10.49,other,0.6,kala chana chat,100.0
1022,Spinach Chana Dal Cutlet,136.43,5.24,5.71,16.43,other,0.6,spinach chana dal cutlet,25.0
1023,Low-Fat Bajra Cheela,65.06,2.24,1.53,10.71,other,0.6,lowfat bajra cheela,35.0
1024,Brown Rice Pulao,53.62,1.27,1.57,8.02,other,0.6,brown rice pulao,195.0
1025,Low-Fat Grilled Chicken Breast,232.78,32.37,9.96,0.83,other,0.6,lowfat grilled chicken breast,85.0
1026,Roasted Makhana Bhel Without Peanuts,40.12,0.98,0.37,7.32,other,0.6,roasted makhana bhel without peanuts,50.0
1027,Sprouts Cheela,100.19,4.81,3.08,13.46,other,0.6,sprouts cheela,110.0
1028,"Bell pepper, onion, and tomato Vegetable",29.28,0.62,1.03,3.51,other,0.6,bell pepper onion and tomato vegetable,300.0
1029,Chicken gravy,118.6,9.82,7.02,3.33,other,0.6,chicken gravy,25.0
1030,Tomato Basil Soup,25.45,0.45,1.82,2.27,other,0.6,tomato basil soup,249.0
1031,Style Roasted Makhana,28.08,0.64,1.67,3.21,other,0.6,style roasted makhana,30.0
1032,Dhaniya Chutney,26.73,2.48,0.99,1.98,other,0.6,dhaniya chutney,15.0
1033,Red Rice,25.56,0.56,0.0,5.56,other,0.6,red rice,150.0
1034,Jowar Cheela,60.56,1.92,1.02,10.51,other,0.6,jowar cheela,55.0
1035,Saunf Elaichi Water,28.89,0.0,0.0,4.44,other,0.6,saunf elaichi water,200.0
1036,Classic Avocado Salad,97.07,2.11,8.29,4.07,other,0.6,classic avocado salad,30.0
1037,Corn Avocado Salad,58.39,1.25,4.61,3.2,other,0.6,corn avocado salad,150.0
1038,Shredded Chicken Breast Dry Gravy,140.44,20.0,3.33,5.78,other,0.6,shredded chicken breast dry gravy,150.0
1039,Gobhi Gajar Matar Without Oil,74.94,3.12,3.77,6.88,other,0.6,gobhi gajar matar without oil,120.0
1040,Gobhi Gajar Matar With Oil,61.91,2.8,2.29,6.75,other,0.6,gobhi gajar matar with oil,137.0
1041,Grilled Basa Fish,148.58,9.43,11.32,1.89,other,0.6,grilled basa fish,170.0
1042,Brinjal Vegetable,38.29,1.55,0.31,5.12,other,0.6,brinjal vegetable,100.0
1043,Sauteed Vegetables,69.64,0.36,5.36,2.86,other,0.6,sauteed vegetables,150.0
1044,Fenugreek Vegetable,39.15,1.71,1.37,4.79,other,0.6,fenugreek vegetable,200.0
1045,Roasted Vegetable,139.68,4.32,3.04,22.4,other,0.6,roasted vegetable,150.0
1046,Mixed Vegetable Bhaji,86.48,3.86,4.14,9.79,other,0.6,mixed vegetable bhaji,200.0
1047,Qunoia Flour Cheela,109.67,3.12,4.21,14.35,other,0.6,qunoia flour cheela,100.0
1048,Steamed /Blanched Vegetable,29.8,1.13,0.78,4.0,other,0.6,steamed blanched vegetable,100.0
1049,Rasam,25.97,0.0,0.55,3.87,other,0.6,rasam,249.53
1050,Kala Chana Sprouts,40.56,2.22,0.56,5.56,other,0.6,kala chana sprouts,100.0
1051,Open Sandwich with one slice,41.32,2.11,0.0,7.89,other,0.6,open sandwich with one slice,28.35
1052,Risotto recipe,94.32,1.92,1.54,17.81,other,0.6,risotto recipe,200.0
1053,Garlic Toast,240.0,5.71,11.43,29.52,other,0.6,garlic toast,44.0
1054,SAMAKHIA KHEER,313.79,11.49,13.79,35.63,other,0.6,samakhia kheer,125.0
1055,Grilled Paneer,49.67,2.61,3.92,1.96,other,0.6,grilled paneer,33.0
1056,Paneer Tikka Kathi Roll,71.33,4.07,1.24,10.09,other,0.6,paneer tikka kathi roll,180.0
1057,Noodles Paneer Sizzler,136.39,7.07,8.64,6.81,other,0.6,noodles paneer sizzler,400.0
1058,Methi Paneer Vegetable,71.34,3.28,3.58,3.58,other,0.6,methi paneer vegetable,90.0
1059,Mushroom Paneer masala,43.56,3.07,1.43,3.48,other,0.6,mushroom paneer masala,170.0
1060,Vegetable idli,22.18,0.38,0.38,3.76,other,0.6,vegetable idli,44.0
1061,Dal Kebab,46.6,1.94,1.46,5.83,other,0.6,dal kebab,150.0
1062,Reshami Tikka,41.53,2.38,1.59,3.44,other,0.6,reshami tikka,100.0
1063,Curd,36.31,1.59,2.18,2.58,other,0.6,curd,100.0
1064,Boondi Raita,48.02,2.72,2.72,3.22,other,0.6,boondi raita,100.0
1065,Beetroot and Paneer Salad,39.69,4.2,0.76,3.44,other,0.6,beetroot and paneer salad,150.0
1066,Creamy Cucumber Salad,38.64,3.41,2.27,1.14,other,0.6,creamy cucumber salad,150.0
1067,CARROT MILK,74.85,3.03,0.91,6.97,other,0.6,carrot milk,241.0
1068,BUTTERMILK,57.41,3.09,0.62,3.09,other,0.6,buttermilk,245.0
1069,Dahi Channa Kebab,120.17,5.76,3.46,16.43,other,0.6,dahi channa kebab,50.0
1070,Chilli Paneer with Salad,71.94,3.06,4.34,4.08,other,0.6,chilli paneer with salad,300.0
1071,Broccoli SOUP,74.15,3.66,0.73,1.71,other,0.6,broccoli soup,237.0
1072,Strawberry Yogurt,38.4,1.87,2.13,3.2,other,0.6,strawberry yogurt,170.1
1073,ACHARI TIKKA,295.76,16.96,18.2,16.96,other,0.6,achari tikka,120.0
1074,Paneer Wrap In Soya Palak Roti,116.67,6.11,2.22,15.56,other,0.6,paneer wrap in soya palak roti,170.0
1075,Dahi Vada,71.31,3.19,3.59,6.77,other,0.6,dahi vada,100.0
1076,Matar Paneer,106.05,5.55,5.88,7.06,other,0.6,matar paneer,200.0
1077,Palak Paneer,90.2,5.25,4.95,5.76,other,0.6,palak paneer,200.0
1078,Palak Mushroom,144.31,8.36,8.54,7.83,other,0.6,palak mushroom,200.0
1079,Vegetable Raita,40.59,1.76,1.57,4.51,other,0.6,vegetable raita,150.0
1080,Chilli Paneer & Baby corn,40.55,1.37,2.74,2.19,other,0.6,chilli paneer baby corn,150.0
1081,Smoothie,49.66,1.59,3.42,3.19,other,0.6,smoothie,540.0
1082,Haldi Milk,31.82,2.27,0.0,5.3,other,0.6,haldi milk,242.0
1083,Coffee Double Expresso,30.3,2.27,0.0,4.55,other,0.6,coffee double expresso,60.0
1084,Chilli Paneer,99.22,4.69,6.64,3.52,other,0.6,chilli paneer,200.0
1085,Corn Cutlet,27.79,0.61,1.01,3.85,other,0.6,corn cutlet,150.0
1086,Paneer Capsicum Onion Vegetable,92.09,4.45,5.44,6.1,other,0.6,paneer capsicum onion vegetable,150.0
1087,Banana Smoothie,48.04,0.37,0.0,10.99,other,0.6,banana smoothie,240.0
1088,Mango Smoothie,27.0,0.19,0.19,5.96,other,0.6,mango smoothie,240.0
1089,Strawberry Smoothie with Skimmed Milk,41.69,0.0,0.0,10.51,other,0.6,strawberry smoothie with skimmed milk,390.0
1090,Apple Smoothie with Skimmed Milk,41.33,2.0,0.0,8.89,other,0.6,apple smoothie with skimmed milk,250.0
1091,Oatmeal Skimmed Milk,43.7,1.6,0.62,8.15,other,0.6,oatmeal skimmed milk,240.0
1092,Qunioa Porridge With Double Toned Milk,177.45,6.65,9.61,16.82,other,0.6,qunioa porridge with double toned milk,227.0
1093,Oats Smoothie With Sugar Skimmed Milk,37.13,2.2,0.2,6.39,other,0.6,oats smoothie with sugar skimmed milk,250.0
1094,Paneer Tikka in Green Chutney,129.73,8.47,7.21,5.95,other,0.6,paneer tikka in green chutney,35.0
1095,Paneer Stuffed Roti,33.67,1.18,0.17,6.6,other,0.6,paneer stuffed roti,100.0
1096,Paneer kebab,131.53,8.31,7.12,7.46,other,0.6,paneer kebab,150.0
1097,Nuts and seeds raita with skimmed milk curd,80.34,6.84,4.27,1.71,other,0.6,nuts and seeds raita with skimmed milk curd,92.0
1098,Low Fat Paneer Tikki,125.56,6.91,7.04,9.14,other,0.6,low fat paneer tikki,100.0
1099,No Fat Grilled Chicken Breast with Skimmed Milk Curd,47.62,7.41,1.06,1.59,other,0.6,no fat grilled chicken breast with skimmed milk curd,100.0
1100,Coffee,42.22,2.22,0.0,2.22,other,0.6,coffee,1892.704
1101,Besan Cheela,183.44,9.93,3.31,25.17,other,0.6,besan cheela,50.0
1102,Quinoa Pulao,102.49,4.24,2.0,15.21,other,0.6,quinoa pulao,190.0
1103,Hazelnut Asian Lettuce Wrap,98.21,4.76,4.17,9.52,other,0.6,hazelnut asian lettuce wrap,150.0
1104,HOMEMADE PANEER,33.33,0.0,1.67,1.67,other,0.6,homemade paneer,100.0
1105,GREEN BEANS PANEER VegETABLE,56.02,3.32,2.7,3.73,other,0.6,green beans paneer vegetable,90.0
1106,Dahi Aloo Gravy,54.15,1.66,1.66,6.98,other,0.6,dahi aloo gravy,169.0
1107,Fruit Raita,68.29,2.29,2.86,7.43,other,0.6,fruit raita,100.0
1108,Grilled Caesar Salad,163.11,15.57,7.38,9.02,other,0.6,grilled caesar salad,150.0
1109,Sugarcane kheer,83.33,2.22,1.11,17.22,other,0.6,sugarcane kheer,100.0
1110,Spinach and Walnut Raita,42.94,1.53,3.37,2.15,other,0.6,spinach and walnut raita,100.0
1111,Paneer Wrap,424.0,20.8,26.4,26.4,other,0.6,paneer wrap,156.0
1112,Coffee Espresso,30.19,2.26,0.0,4.15,other,0.6,coffee espresso,30.0
1113,Greek Salad,75.29,1.18,0.59,5.29,other,0.6,greek salad,100.0
1114,Hariyali Tikka Veg,42.45,1.63,3.27,1.22,other,0.6,hariyali tikka veg,200.0
1115,Lactose Free Milk Coffee With Brown Sugar,51.28,1.79,1.03,3.08,other,0.6,lactose free milk coffee with brown sugar,240.0
1116,Gujiya,516.02,6.49,29.44,54.55,other,0.6,gujiya,50.0
1117,CHEESY CHICKEN PATTIES,217.26,13.27,16.37,3.1,other,0.6,cheesy chicken patties,114.0
1118,Chicken Biryani,173.02,5.67,7.94,8.39,other,0.6,chicken biryani,250.0
1119,Makhana Milk,132.26,3.4,1.89,16.79,other,0.6,makhana milk,200.0
1120,Egg Wheat Noodles,23.76,1.86,0.12,3.84,other,0.6,egg wheat noodles,56.0
1121,EGG WHITE SALAD,37.3,6.15,0.0,2.46,other,0.6,egg white salad,30.0
1122,EGG SALAD,125.72,6.52,10.14,1.81,other,0.6,egg salad,100.0
1123,Egg white Fritatta,37.67,3.77,1.71,0.68,other,0.6,egg white fritatta,135.0
1124,"Carrot, Bell Pepper, Broccoli, Cucumber , Beetroot Salad and Egg Salad",37.11,2.84,0.0,5.41,other,0.6,carrot bell pepper broccoli cucumber beetroot salad and egg salad,100.0
1125,Roast Chicken Tomato Salad,58.72,3.98,3.67,2.14,other,0.6,roast chicken tomato salad,170.0
1126,Egg Rice,53.96,1.89,0.75,8.68,other,0.6,egg rice,200.0
1127,Poached Egg white,43.59,4.1,2.56,0.0,other,0.6,poached egg white,33.0
1128,Egg Sunny Sideup,246.43,17.86,17.86,0.0,other,0.6,egg sunny sideup,50.0
1129,Egg White Sandwich,116.08,6.53,3.52,15.08,other,0.6,egg white sandwich,100.0
1130,Egg white Boiled,43.12,4.38,3.12,0.0,other,0.6,egg white boiled,33.0
1131,Kale Mushroom Frittata with 2 egg Whites,26.83,3.77,0.63,0.84,other,0.6,kale mushroom frittata with 2 egg whites,150.0
1132,French Toast with 2 Egg Whites and Whole Wheat Bread,179.09,10.0,6.36,19.09,other,0.6,french toast with 2 egg whites and whole wheat bread,196.0
1133,Egg White Curry,45.65,0.43,1.09,3.04,other,0.6,egg white curry,200.0
1134,Egg White Omelette with mushroom,43.61,2.28,2.63,1.93,other,0.6,egg white omelette with mushroom,164.0
1135,Egg Bhurji,58.21,3.98,3.98,1.49,other,0.6,egg bhurji,120.0
1136,Egg white Scrambled,58.33,3.33,5.0,1.67,other,0.6,egg white scrambled,100.0
1137,Saute Paneer,119.49,6.36,8.05,4.24,other,0.6,saute paneer,150.0
1138,Oats Bran Roti,133.56,4.5,2.42,22.84,other,0.6,oats bran roti,50.0
1139,Bread Poha with Brown Bread,24.65,0.69,0.23,4.38,other,0.6,bread poha with brown bread,150.0
1140,Amarnath Roti,228.92,13.86,7.23,48.19,other,0.6,amarnath roti,50.0
1141,Veggies Stuffed Jaw Roti,124.03,2.99,4.81,17.4,other,0.6,veggies stuffed jaw roti,106.0
1142,Whole Wheat Bread Poha,92.7,1.9,5.71,7.94,other,0.6,whole wheat bread poha,150.0
1143,Garlic and Tomato Salad,28.63,1.66,0.41,3.73,other,0.6,garlic and tomato salad,95.0
1144,Fish Salad,82.14,8.83,4.11,1.23,other,0.6,fish salad,156.0
1145,Egg white omelette,54.81,5.19,3.7,0.0,other,0.6,egg white omelette,100.0
1146,GRILLED FISH,254.17,17.5,20.83,0.0,other,0.6,grilled fish,170.0
1147,Masala Fish Fry,68.75,12.5,0.0,3.12,other,0.6,masala fish fry,75.0
1148,Samakiya Rice,120.0,2.0,0.67,24.67,other,0.6,samakiya rice,200.0
1149,Baked Fish,98.82,11.18,5.29,0.0,other,0.6,baked fish,85.0
1150,Fish Cutlet,81.82,6.06,3.79,4.92,other,0.6,fish cutlet,100.0
1151,Fish Tikka Kebab,145.08,13.93,8.2,1.64,other,0.6,fish tikka kebab,100.0
1152,Egg Bhurji with 3 Egg Whites and 1 Yolk,42.88,3.05,2.2,1.86,other,0.6,egg bhurji with 3 egg whites and 1 yolk,216.0
1153,Egg Fritttata with high fiber,69.65,5.65,4.73,1.05,other,0.6,egg fritttata with high fiber,170.0
1154,Egg Frittata with high fiber content and low fat,51.77,3.61,3.53,1.12,other,0.6,egg frittata with high fiber content and low fat,150.0
1155,Hung Curd Salad,42.83,2.41,0.84,5.86,other,0.6,hung curd salad,150.0
1156,Strawberry Shake,22.57,2.0,0.0,3.71,other,0.6,strawberry shake,240.0
1157,Aloo Raita,197.78,20.37,2.22,27.04,other,0.6,aloo raita,75.0
1158,Lettuce Wrap,48.39,2.05,2.93,2.35,other,0.6,lettuce wrap,150.0
1159,Paneer Pakora,70.47,4.22,2.66,5.78,other,0.6,paneer pakora,100.0
1160,Paneer & Salsa Tortilla Wrap,85.47,4.5,4.15,6.23,other,0.6,paneer salsa tortilla wrap,180.0
1161,Rawa Dosa,223.69,6.27,6.62,33.1,other,0.6,rawa dosa,100.0
1162,Malai Tikka,80.94,5.83,4.57,4.09,other,0.6,malai tikka,150.0
1163,Rice Paneer Sizzler,30.18,1.13,1.35,3.15,other,0.6,rice paneer sizzler,311.0
1164,Paneer Tikki,48.13,1.24,3.32,2.07,other,0.6,paneer tikki,33.0
1165,PANEER SALAD,116.9,8.1,5.28,8.8,other,0.6,paneer salad,150.0
1166,Suji Cheela,77.1,2.58,1.29,11.94,other,0.6,suji cheela,40.0
1167,KADHI,57.52,2.82,2.71,5.01,other,0.6,kadhi,200.0
1168,PANEER ROTI,184.51,9.15,4.23,26.76,other,0.6,paneer roti,150.0
1169,Paneer Sandwich,53.35,2.4,2.88,4.47,other,0.6,paneer sandwich,150.0
1170,Paneer Tikka,32.27,1.49,2.12,1.49,other,0.6,paneer tikka,227.0
1171,Yogurt Kebab,23.61,1.93,1.01,1.51,other,0.6,yogurt kebab,200.0
1172,French Toast,168.22,6.54,7.48,18.69,other,0.6,french toast,100.0
1173,Almond and Raisins Raita,56.95,2.71,3.73,3.05,other,0.6,almond and raisins raita,25.0
1174,Beetroot Raita,45.71,2.29,2.86,2.57,other,0.6,beetroot raita,25.0
1175,Dahi Paneer Kebab,163.22,5.75,13.22,3.45,other,0.6,dahi paneer kebab,50.0
1176,French Toast Baked,27.95,1.64,0.27,4.11,other,0.6,french toast baked,150.0
1177,Filter Coffee,27.24,2.33,0.0,4.28,other,0.6,filter coffee,240.0
1178,Chikoo Shake,48.55,0.83,0.41,10.37,other,0.6,chikoo shake,254.5
1179,Paneer satay,43.15,3.42,1.71,2.74,other,0.6,paneer satay,67.0
1180,PANEER CUTLETS,62.44,3.42,3.08,5.14,other,0.6,paneer cutlets,52.0
1181,Chicken Tikka,24.58,2.4,1.6,0.53,other,0.6,chicken tikka,150.0
